timestamp,user_id,lat,lng,type,drive_time,program,start_location,waypoint,end_location,gross_fare,memo
2020-10-16 04:08:10,admin,37.594716757703914,126.67448988810096,restroom,,,"당하메디칼약국 (인천 서구 청마로 163 (당하동))",,,0,""
2021-02-06 00:13:00,admin,37.40228193382903,127.10524398210202,restroom,,,"경기 성남시 분당구 삼평동 669 (판교역로 203)",,,0,""
2021-07-06 19:53:23,admin,37.33927610107131,126.9322186437538,restroom,,,"GS25 군포삼성로점 (경기 군포시 삼성로 6 (부곡동))",,,0,"3690*"
2021-07-09 04:06:48,admin,37.40963288,127.2585642,restroom,,,"로얄팰리스타워 (경기 광주시 중앙로 110 (경안동))",,,0,"이동노동자쉼터"
2022-02-08 18:35:56,admin,37.07578909081751,127.41546767996738,restroom,,,"이죽주유소 개방화장실 (경기 안성시 죽산면 죽주로 197 (죽산면 죽산리))",,,0,""
2022-06-14 00:23:18,admin,37.25086076,127.07891936,restroom,,,"반달공원 화장실 (경기 수원시 영통구 영통동 1012-4)",,,0,""
2022-06-15 00:09:05,admin,37.48900792,126.53160305,restroom,,,""GS25 영종자이점 (인천 중구 운남서로 7 영종자이상가 1동 101,102호 (운남동))"",,,0,"2580"
2022-08-25 21:54:35,admin,36.71490599,127.42689349,restroom,,,"오창호수공원 화장실 (충북 청주시 청원구 오창읍 오창공원로 311 (오창읍 양청리))",,,0,""
2022-08-25 22:45:11,admin,37.27089902,126.94493934,restroom,,,"수변공원 화장실 (경기 수원시 권선구 호매실동 1341)",,,0,""
2022-08-27 03:04:03,admin,37.63197682,126.8317736,restroom,,,"경기 고양시 덕양구 화정동 985 (화신로 266-1 외 2건)",,,0,""
2022-09-07 15:10:11,admin,36.77932912,126.46760647,restroom,,,"충남 서산시 금남로 6 (동문동 187-3)",,,0,""
2022-10-04 19:54:06,admin,36.8183855,127.11230295,restroom,,,"천안종합운동장 야외화장실 (충남 천안시 서북구 불당동 20)",,,0,""
2022-10-13 20:51:03,admin,37.41679901,126.6502401,restroom,,,"인천 연수구 옥련동 588 (인권로 2-2)",,,0,""
2022-11-11 20:46:11,admin,37.01618005,127.82597127,restroom,,,"충북 충주시 중앙탑면 원앙9길 15 (용전리 661 외 1건)",,,0,"7080*"
2023-01-09 01:04:35,admin,37.34957132,126.73539942,restroom,,,"경기 시흥시 옥구천동로374번길 88 (정왕동 1845-1)",,,0,""
2023-01-13 01:21:11,admin,37.0013635,127.11020513,restroom,,,"경기 평택시 비전동 1069",,,0,""
2023-02-28 22:32:08,admin,37.24557125,127.10638593,restroom,,,"경기 용인시 기흥구 공세동 673",,,0,""
2023-03-04 00:30:18,admin,36.78313846,127.00417004,restroom,,,"충남 아산시 온천동 94-6 (시장길 29)",,,0,""
2023-04-03 23:02:00,admin,37.28112566,127.11351454,restroom,,,"구갈공원 화장실 (경기 용인시 기흥구 구갈동 350)",,,0,""
2023-06-02 01:07:57,admin,37.44159208,126.78881728,restroom,,,"경기 시흥시 대야동 418-126 (비둘기공원1길 6)",,,0,""
