timestamp,user_id,lat,lng,type,drive_time,program,start_location,waypoint,end_location,gross_fare,memo
2020-08-23 05:18:15,admin,37.658135491300015,127.24142555206919,shuttle,,,"경기 남양주시 호평동 700",,,0,""
2020-08-23 05:18:48,admin,37.651121004847376,127.23316681942003,shuttle,,,"경기 남양주시 평내동 268-5",,,0,""
2020-08-23 05:22:00,admin,37.60375278113264,127.13919646423318,shuttle,,,"경기 구리시 수택동 360 (경춘로 204-1)",,,0,""
2020-08-23 05:24:11,admin,37.633918673633644,127.11503159020353,shuttle,,,"경기 구리시 갈매동 585",,,0,""
2020-10-26 12:43:16,admin,37.21448993,126.9780309,shuttle,,,"던킨도너츠 수원대점 (경기 화성시 효행구 봉담읍 와우로 111 1층 (봉담읍 와우리))",,,0,""
2020-10-26 12:44:21,admin,37.22168670568165,126.95279208284745,shuttle,,,"경기 화성시 봉담읍 동화리 564 (동화길 51)",,,0,""
2020-11-04 02:39:54,admin,37.43322197144982,127.12762786060264,shuttle,,,"경기 성남시 중원구 성남동 4122 (성남대로 1128)",,,0,""
2021-01-14 01:45:00,admin,37.453739649051684,126.88729425660337,shuttle,,,"경기 광명시 소하동 38-1",,,0,""
2021-01-14 01:53:03,admin,37.47721843475944,126.86510079412182,shuttle,,,"경기 광명시 철산동 529 (오리로 852)",,,0,""
2021-01-14 01:54:51,admin,37.48239991180218,126.85202611935782,shuttle,,,"경기 광명시 광명동 158-86 (광명로 907)",,,0,""
2021-04-28 00:15:09,admin,37.20385915681889,127.06914301336839,shuttle,,,"다이소 동탄점 (경기 화성시 동탄반석로 134 (반송동))",,,0,""
2021-06-19 03:36:45,admin,37.66659151092843,126.76724384463293,shuttle,,,"경기 고양시 일산동구 장항동 726-1 (중앙로 1333)",,,0,""
2021-10-14 00:22:37,admin,37.26714840467533,127.02406557266302,shuttle,,,"코리아관광나이트 (경기 수원시 팔달구 경수대로 430 (인계동))",,,0,""
2021-11-27 02:11:31,admin,37.60288135868272,126.7689225348447,shuttle,,,"경기 김포시 고촌읍 신곡리 573-8 (김포대로 329)",,,0,""
2021-12-11 03:28:01,admin,37.5540546078727,126.91035417054843,shuttle,,,"서울 마포구 합정동 402",,,0,"무료셔틀"
2022-04-26 01:39:59,admin,37.00963785,127.09691871,shuttle,,,"경기 평택시 동삭동 746",,,0,""
2022-05-15 03:02:28,admin,37.20663396,127.07267189,shuttle,,,"경기 화성시 반송동 88-1 (동탄반석로 204)",,,0,""
